"age","marital","race","education","job_class","health","insurance","wage"
54,"married","white","some_college","industrial","good","yes",148.4131591
55,"divorced","white","advanced_degree","information","good","yes",129.4536446
49,"married","black","some_college","information","good","no",134.7053751
42,"married","white","no_hs_grad","industrial","good","no",56.90553914
39,"married","white","college_grad","industrial","very_good","no",87.98103279
32,"never_married","white","hs_grad","industrial","very_good","yes",68.11199407
39,"married","white","some_college","industrial","very_good","yes",128.6804882
50,"married","white","advanced_degree","information","very_good","yes",134.7053751
47,"married","white","hs_grad","industrial","very_good","no",94.07271475
40,"never_married","white","some_college","industrial","very_good","no",87.98103279
51,"never_married","white","some_college","information","very_good","yes",118.8843593
28,"married","asian","some_college","industrial","very_good","no",68.74808773
53,"divorced","white","some_college","industrial","very_good","yes",94.07271475
54,"married","white","some_college","information","very_good","yes",118.8843593
51,"married","white","college_grad","information","very_good","yes",91.69922611
33,"married","white","advanced_degree","industrial","very_good","no",134.7053751
55,"married","white","college_grad","industrial","very_good","no",127.1157438
44,"married","white","advanced_degree","industrial","very_good","yes",100.7642728
30,"married","white","some_college","industrial","very_good","yes",105.9278108
40,"married","asian","advanced_degree","information","good","yes",87.98103279
26,"married","white","hs_grad","industrial","good","no",99.6894637
49,"married","asian","college_grad","information","good","yes",112.6488963
43,"married","white","advanced_degree","industrial","very_good","yes",163.515864
43,"never_married","black","some_college","industrial","very_good","yes",82.6796373
44,"married","white","hs_grad","industrial","very_good","yes",79.85490031
32,"never_married","white","college_grad","industrial","very_good","no",49.55533812
34,"married","asian","advanced_degree","information","very_good","yes",152.838801
36,"married","asian","college_grad","information","good","yes",148.4131591
51,"married","white","no_hs_grad","industrial","very_good","yes",101.4020523
42,"married","white","some_college","information","good","no",95.68881191
60,"married","white","advanced_degree","industrial","good","yes",118.8843593
36,"married","white","hs_grad","industrial","good","no",76.89360252
47,"married","white","some_college","industrial","very_good","yes",118.8843593
60,"married","white","some_college","information","good","yes",138.2991269
22,"never_married","white","hs_grad","industrial","very_good","no",54.59815003
41,"never_married","black","hs_grad","industrial","very_good","no",65.11085372
56,"divorced","white","college_grad","industrial","very_good","no",109.8339856
44,"married","white","hs_grad","industrial","very_good","yes",73.77574327
49,"married","white","college_grad","industrial","very_good","yes",105.9278108
45,"married","white","college_grad","information","very_good","yes",116.2653241
25,"never_married","white","some_college","industrial","very_good","no",94.07271475
52,"married","white","some_college","industrial","good","yes",118.8843593
30,"married","white","advanced_degree","information","very_good","yes",148.4131591
29,"married","white","hs_grad","industrial","very_good","no",104.9215065
23,"married","white","college_grad","information","very_good","yes",79.85490031
48,"divorced","white","hs_grad","information","very_good","yes",108.8745258
44,"married","white","hs_grad","information","very_good","no",109.8339856
62,"married","white","college_grad","industrial","very_good","yes",127.1157438
33,"married","white","advanced_degree","industrial","very_good","yes",151.5914842
51,"married","white","hs_grad","information","good","yes",105.9278108
36,"married","white","advanced_degree","information","very_good","no",200.5432623
23,"married","white","hs_grad","industrial","good","no",59.09706408
51,"divorced","white","hs_grad","industrial","very_good","yes",68.74808773
47,"married","white","college_grad","industrial","very_good","yes",176.9896505
34,"never_married","white","hs_grad","information","good","yes",103.9024706
34,"married","white","hs_grad","information","very_good","yes",82.6796373
43,"married","white","advanced_degree","information","good","yes",200.5432623
43,"separated","white","some_college","information","very_good","yes",101.8243521
40,"never_married","white","college_grad","industrial","good","yes",163.515864
59,"married","white","hs_grad","information","good","no",104.9215065
53,"married","white","hs_grad","industrial","very_good","no",109.8339856
32,"married","white","hs_grad","information","very_good","yes",104.9215065
48,"married","white","hs_grad","industrial","very_good","yes",107.9039239
37,"never_married","white","advanced_degree","information","very_good","no",182.020621
20,"never_married","black","some_college","information","very_good","no",75.04315402
32,"married","white","hs_grad","information","very_good","no",61.18752643
40,"never_married","white","hs_grad","industrial","very_good","yes",85.38394038
48,"married","white","some_college","information","good","yes",123.8237338
43,"married","white","college_grad","information","good","yes",176.9896505
56,"married","asian","advanced_degree","information","very_good","yes",118.8843593
55,"married","white","advanced_degree","information","very_good","no",268.266292
38,"never_married","white","hs_grad","industrial","good","yes",89.49247952
52,"married","white","hs_grad","industrial","good","yes",92.89584479
40,"married","white","advanced_degree","information","good","no",127.1157438
29,"married","white","advanced_degree","information","very_good","yes",115.3750386
45,"married","white","college_grad","information","very_good","yes",130.9836943
39,"married","asian","no_hs_grad","industrial","good","no",68.74808773
50,"married","white","college_grad","industrial","very_good","yes",182.020621
50,"married","white","advanced_degree","information","very_good","yes",143.8085568
57,"married","asian","advanced_degree","information","very_good","yes",134.7053751
