"","age","marital","race","education","job_class","health_ins","height","daily_wage","ageNum"
"2633","28","Never Married","1","College Grad","Information","Yes",69,178.5330504,28
"2634","55","Married","1","College Grad","Information","Yes",75,98.59934386,55
"2635","38","Married","1","College Grad","Information","No",70,115.3750386,38
"2636","33","Never Married","2","HS Grad","Industrial","No",69,73.77574327,33
"2637","43","Never Married","1","HS Grad","Industrial","Yes",69,36.6737042,43
"2638","50","Married","3","College Grad","Information","Yes",66,123.0896998,50
"2639","55","Married","1","College Grad","Information","Yes",67,87.98103279,55
"2640","24","Never Married","2","Some College","Information","No",71,73.93571929,24
"2641","41","Married","1","College Grad","Information","Yes",69,176.9896505,41
"2642","37","Divorced","1","College Grad","Information","No",70,118.8843593,37
"2643","42","Married","1","Some College","Information","Yes",72,134.7053751,42
"2644","25","Never Married","1","College Grad","Information","Yes",68,90.48191336,25
"2645","45","Married","1","Advanced Degree","Information","Yes",72,148.4131591,45
"2646","40","Married","1","< HS Grad","Industrial","Yes",68,81.28325328,40
"2647","43","Married","1","Advanced Degree","Information","Yes",72,130.9821774,43
"2648","50","Married","1","Some College","Industrial","Yes",70,176.9896505,50
"2649","42","Never Married","1","HS Grad","Information","Yes",66,82.6796373,42
"2650","38","Married","1","HS Grad","Industrial","Yes",69,131.7378012,38
"2651","44","Divorced","1","< HS Grad","Industrial","Yes",71,82.6796373,44
"2652","19","Never Married","1","Some College","Industrial","No",70,41.44121303,19
"2653","44","Never Married","1","Some College","Information","Yes",69,117.1468169,44
"2654","26","Never Married","1","< HS Grad","Industrial","Yes",67,73.77574327,26
"2655","54","Married","1","HS Grad","Industrial","Yes",70,86.69515483,54
"2656","32","Married","1","College Grad","Industrial","Yes",67,99.6894637,32
"2657","49","Married","1","College Grad","Information","Yes",72,141.7751723,49
"2658","35","Married","1","< HS Grad","Industrial","No",67,70.81503862,35
"2659","34","Married","1","< HS Grad","Information","No",66,72.15045568,34
"2660","23","Never Married","1","< HS Grad","Industrial","No",67,54.59815003,23
"2661","60","Married","3","Some College","Information","Yes",71,127.1157438,60
"2662","54","Married","1","Advanced Degree","Information","Yes",67,73.77574327,54
"2663","31","Married","2","Some College","Information","No",69,139.7030715,31
"2664","47","Married","1","College Grad","Information","No",68,160.6424754,47
"2665","48","Divorced","1","HS Grad","Industrial","No",69,23.95294448,48
"2666","48","Married","1","College Grad","Information","Yes",69,115.3750386,48
"2667","35","Married","1","HS Grad","Information","No",68,114.4757133,35
"2668","55","Married","1","Advanced Degree","Information","Yes",70,127.1157438,55
"2669","35","Married","1","Advanced Degree","Information","Yes",69,137.5901428,35
"2670","37","Married","3","College Grad","Information","Yes",67,176.9896505,37
"2671","27","Never Married","2","HS Grad","Information","No",69,23.27470405,27
"2672","64","Married","1","HS Grad","Information","Yes",70,90.48191336,64
"2673","52","Divorced","1","HS Grad","Industrial","Yes",70,73.77574327,52
"2674","47","Separated","2","< HS Grad","Information","No",69,82.6796373,47
"2675","26","Never Married","1","HS Grad","Industrial","No",68,56.90553914,26
"2676","41","Married","1","< HS Grad","Industrial","No",70,128.6804882,41
"2677","22","Never Married","1","HS Grad","Industrial","Yes",69,75.04315402,22
"2678","76","Married","1","Some College","Industrial","No",72,73.77574327,76
"2679","46","Married","1","HS Grad","Industrial","Yes",64,108.0658303,46
"2680","39","Married","2","Some College","Industrial","Yes",70,123.0896998,39
"2681","39","Married","1","Advanced Degree","Industrial","Yes",70,277.7994802,39
"2682","23","Never Married","1","Some College","Industrial","Yes",71,73.77574327,23
"2683","49","Married","1","Some College","Industrial","Yes",67,123.9085676,49
"2684","44","Married","1","< HS Grad","Industrial","No",68,87.98103279,44
"2685","20","Never Married","1","HS Grad","Industrial","No",65,70.47601965,20
"2686","43","Married","1","Advanced Degree","Information","Yes",63,277.6014175,43
"2687","42","Married","1","College Grad","Information","Yes",67,148.4131591,42
"2688","46","Married","1","College Grad","Information","Yes",68,114.4757133,46
"2689","33","Never Married","1","College Grad","Information","Yes",69,99.6894637,33
"2690","62","Married","1","Advanced Degree","Information","Yes",72,268.266292,62
"2691","38","Married","1","Some College","Information","Yes",69,130.9821774,38
"2692","43","Married","1","College Grad","Industrial","No",73,109.8339856,43
"2693","46","Divorced","1","College Grad","Information","Yes",67,277.6014175,46
"2694","18","Never Married","1","HS Grad","Industrial","No",70,73.77574327,18
"2695","63","Married","1","Advanced Degree","Information","No",68,267.9010869,63
"2696","43","Never Married","2","Advanced Degree","Industrial","Yes",67,119.7408513,43
"2697","44","Married","1","College Grad","Information","Yes",66,141.7751723,44
"2698","53","Never Married","2","Some College","Information","Yes",65,128.2526611,53
"2699","58","Never Married","1","< HS Grad","Information","Yes",70,90.48191336,58
"2700","23","Never Married","1","College Grad","Industrial","No",65,76.89360252,23
"2701","50","Married","1","College Grad","Information","Yes",69,127.1157438,50
"2702","35","Never Married","1","Advanced Degree","Information","Yes",65,118.8843593,35
"2703","38","Married","1","Advanced Degree","Information","Yes",65,200.5432623,38
"2704","36","Married","1","HS Grad","Industrial","Yes",64,87.98103279,36
"2705","32","Married","1","Advanced Degree","Information","Yes",69,148.4131591,32
"2706","56","Married","1","Advanced Degree","Information","Yes",72,268.266292,56
"2707","41","Married","1","Some College","Information","No",63,87.98103279,41
"2708","40","Never Married","1","HS Grad","Industrial","No",71,99.6894637,40
"2709","26","Never Married","1","College Grad","Industrial","No",68,82.6796373,26
"2710","26","Married","1","HS Grad","Information","Yes",69,130.9821774,26
"2711","47","Divorced","1","College Grad","Information","Yes",66,108.8745258,47
"2712","25","Never Married","2","College Grad","Information","No",70,54.59815003,25
"2713","58","Married","2","Some College","Information","No",65,309.5717713,58
"2714","57","Married","1","HS Grad","Information","No",72,82.68239934,57
"2715","30","Never Married","1","< HS Grad","Information","No",72,59.62864555,30
"2716","44","Married","1","College Grad","Information","Yes",74,166.3249412,44
"2717","29","Married","1","HS Grad","Industrial","No",65,79.85490031,29
"2718","51","Married","1","College Grad","Industrial","No",66,118.8843593,51
"2719","37","Married","1","< HS Grad","Industrial","No",74,92.89584479,37
"2720","67","Married","3","Advanced Degree","Information","Yes",68,160.6424754,67
"2721","34","Married","1","< HS Grad","Industrial","No",69,70.47601965,34
"2722","50","Married","1","Advanced Degree","Information","Yes",70,120.5894365,50
"2723","38","Married","1","HS Grad","Industrial","Yes",76,160.6424754,38
"2724","55","Married","1","College Grad","Information","Yes",69,171.7651326,55
"2725","27","Never Married","1","Some College","Industrial","Yes",69,120.5894365,27
"2726","39","Married","1","Some College","Industrial","Yes",68,134.7053751,39
"2727","54","Married","1","Some College","Industrial","Yes",66,148.4131591,54
"2728","55","Divorced","1","Advanced Degree","Information","Yes",68,129.4536446,55
"2729","49","Married","2","Some College","Information","No",66,134.7053751,49
"2730","42","Married","1","< HS Grad","Industrial","No",70,56.90553914,42
"2731","39","Married","1","College Grad","Industrial","No",69,87.98103279,39
"2732","32","Never Married","1","HS Grad","Industrial","Yes",66,68.11199407,32
"2733","39","Married","1","Some College","Industrial","Yes",65,128.6804882,39
"2734","50","Married","1","Advanced Degree","Information","Yes",65,134.7053751,50
"2735","47","Married","1","HS Grad","Industrial","No",69,94.07271475,47
"2736","40","Never Married","1","Some College","Industrial","No",69,87.98103279,40
"2737","51","Never Married","1","Some College","Information","Yes",69,118.8843593,51
"2738","28","Married","3","Some College","Industrial","No",67,68.74808773,28
"2739","53","Divorced","1","Some College","Industrial","Yes",68,94.07271475,53
"2740","54","Married","1","Some College","Information","Yes",67,118.8843593,54
"2741","51","Married","1","College Grad","Information","Yes",67,91.69922611,51
"2742","33","Married","1","Advanced Degree","Industrial","No",70,134.7053751,33
"2743","55","Married","1","College Grad","Industrial","No",74,127.1157438,55
"2744","44","Married","1","Advanced Degree","Industrial","Yes",72,100.7642728,44
"2745","30","Married","1","Some College","Industrial","Yes",67,105.9278108,30
"2746","40","Married","3","Advanced Degree","Information","Yes",63,87.98103279,40
"2747","26","Married","1","HS Grad","Industrial","No",68,99.6894637,26
"2748","49","Married","3","College Grad","Information","Yes",69,112.6488963,49
"2749","43","Married","1","Advanced Degree","Industrial","Yes",65,163.515864,43
"2750","43","Never Married","2","Some College","Industrial","Yes",74,82.6796373,43
"2751","44","Married","1","HS Grad","Industrial","Yes",70,79.85490031,44
"2752","32","Never Married","1","College Grad","Industrial","No",64,49.55533812,32
"2753","34","Married","3","Advanced Degree","Information","Yes",67,152.838801,34
"2754","36","Married","3","College Grad","Information","Yes",69,148.4131591,36
"2755","51","Married","1","< HS Grad","Industrial","Yes",72,101.4020523,51
"2756","42","Married","1","Some College","Information","No",70,95.68881191,42
"2757","60","Married","1","Advanced Degree","Industrial","Yes",71,118.8843593,60
"2758","36","Married","1","HS Grad","Industrial","No",74,76.89360252,36
"2759","47","Married","1","Some College","Industrial","Yes",70,118.8843593,47
"2760","60","Married","1","Some College","Information","Yes",69,138.2991269,60
"2761","22","Never Married","1","HS Grad","Industrial","No",70,54.59815003,22
"2762","41","Never Married","2","HS Grad","Industrial","No",69,65.11085372,41
"2763","56","Divorced","1","College Grad","Industrial","No",67,109.8339856,56
"2764","44","Married","1","HS Grad","Industrial","Yes",74,73.77574327,44
"2765","49","Married","1","College Grad","Industrial","Yes",69,105.9278108,49
"2766","45","Married","1","College Grad","Information","Yes",74,116.2653241,45
"2767","25","Never Married","1","Some College","Industrial","No",67,94.07271475,25
"2768","52","Married","1","Some College","Industrial","Yes",72,118.8843593,52
"2769","30","Married","1","Advanced Degree","Information","Yes",66,148.4131591,30
"2770","29","Married","1","HS Grad","Industrial","No",74,104.9215065,29
"2771","23","Married","1","College Grad","Information","Yes",69,79.85490031,23
"2772","48","Divorced","1","HS Grad","Information","Yes",68,108.8745258,48
"2773","44","Married","1","HS Grad","Information","No",73,109.8339856,44
"2774","62","Married","1","College Grad","Industrial","Yes",70,127.1157438,62
"2775","33","Married","1","Advanced Degree","Industrial","Yes",71,151.5914842,33
"2776","51","Married","1","HS Grad","Information","Yes",69,105.9278108,51
"2777","36","Married","1","Advanced Degree","Information","No",72,200.5432623,36
"2778","23","Married","1","HS Grad","Industrial","No",72,59.09706408,23
"2779","51","Divorced","1","HS Grad","Industrial","Yes",70,68.74808773,51
"2780","47","Married","1","College Grad","Industrial","Yes",69,176.9896505,47
"2781","34","Never Married","1","HS Grad","Information","Yes",73,103.9024706,34
"2782","34","Married","1","HS Grad","Information","Yes",70,82.6796373,34
"2783","43","Married","1","Advanced Degree","Information","Yes",71,200.5432623,43
"2784","43","Separated","1","Some College","Information","Yes",70,101.8243521,43
"2785","40","Never Married","1","College Grad","Industrial","Yes",74,163.515864,40
"2786","59","Married","1","HS Grad","Information","No",70,104.9215065,59
"2787","53","Married","1","HS Grad","Industrial","No",66,109.8339856,53
"2788","32","Married","1","HS Grad","Information","Yes",70,104.9215065,32
"2789","48","Married","1","HS Grad","Industrial","Yes",70,107.9039239,48
"2790","37","Never Married","1","Advanced Degree","Information","No",67,182.020621,37
"2791","20","Never Married","2","Some College","Information","No",69,75.04315402,20
"2792","32","Married","1","HS Grad","Information","No",70,61.18752643,32
"2793","40","Never Married","1","HS Grad","Industrial","Yes",73,85.38394038,40
"2794","48","Married","1","Some College","Information","Yes",71,123.8237338,48
"2795","43","Married","1","College Grad","Information","Yes",70,176.9896505,43
"2796","56","Married","3","Advanced Degree","Information","Yes",70,118.8843593,56
"2797","55","Married","1","Advanced Degree","Information","No",71,268.266292,55
"2798","38","Never Married","1","HS Grad","Industrial","Yes",70,89.49247952,38
"2799","52","Married","1","HS Grad","Industrial","Yes",70,92.89584479,52
