age,sex,marital,race,education,region,job_class,health_ins,height,daily_wage
41,Male,Married,1,College Grad,Middle Atlantic,Information,Yes,174,176.9896505
37,Male,Divorced,1,College Grad,Middle Atlantic,Information,No,178,118.8843593
42,Male,Married,1,Some College,Middle Atlantic,Information,Yes,182,134.7053751
25,Male,Never Married,1,College Grad,Middle Atlantic,Information,Yes,172,90.48191336
45,Male,Married,1,Advanced Degree,Middle Atlantic,Information,Yes,182,148.4131591
40,Male,Married,1,< HS Grad,Middle Atlantic,Industrial,Yes,173,81.28325328
43,Male,Married,1,Advanced Degree,Middle Atlantic,Information,Yes,184,130.9821774
50,Male,Married,1,Some College,Middle Atlantic,Industrial,Yes,179,176.9896505
42,Male,Never Married,1,HS Grad,Middle Atlantic,Information,Yes,168,82.6796373
38,Male,Married,1,HS Grad,Middle Atlantic,Industrial,Yes,175,131.7378012
44,Male,Divorced,1,< HS Grad,Middle Atlantic,Industrial,Yes,181,82.6796373
19,Male,Never Married,1,Some College,Middle Atlantic,Industrial,No,178,41.44121303
44,Male,Never Married,1,Some College,Middle Atlantic,Information,Yes,176,117.1468169
26,Male,Never Married,1,< HS Grad,Middle Atlantic,Industrial,Yes,170,73.77574327
54,Male,Married,1,HS Grad,Middle Atlantic,Industrial,Yes,179,86.69515483
32,Male,Married,1,College Grad,Middle Atlantic,Industrial,Yes,170,99.6894637
49,Male,Married,1,College Grad,Middle Atlantic,Information,Yes,183,141.7751723
35,Male,Married,1,< HS Grad,Middle Atlantic,Industrial,No,169,70.81503862
34,Male,Married,1,< HS Grad,Middle Atlantic,Information,No,168,72.15045568
23,Male,Never Married,1,< HS Grad,Middle Atlantic,Industrial,No,171,54.59815003
60,Male,Married,3,Some College,Middle Atlantic,Information,Yes,180,127.1157438
54,Male,Married,1,Advanced Degree,Middle Atlantic,Information,Yes,171,73.77574327
31,Male,Married,2,Some College,Middle Atlantic,Information,No,176,139.7030715
47,Male,Married,1,College Grad,Middle Atlantic,Information,No,172,160.6424754
48,Male,Divorced,1,HS Grad,Middle Atlantic,Industrial,No,175,23.95294448
48,Male,Married,1,College Grad,Middle Atlantic,Information,Yes,176,115.3750386
35,Male,Married,1,HS Grad,Middle Atlantic,Information,No,173,114.4757133
55,Male,Married,1,Advanced Degree,Middle Atlantic,Information,Yes,178,127.1157438
35,Male,Married,1,Advanced Degree,Middle Atlantic,Information,Yes,175,137.5901428
37,Male,Married,3,College Grad,Middle Atlantic,Information,Yes,170,176.9896505
27,Male,Never Married,2,HS Grad,Middle Atlantic,Information,No,174,23.27470405
64,Male,Married,1,HS Grad,Middle Atlantic,Information,Yes,179,90.48191336
52,Male,Divorced,1,HS Grad,Middle Atlantic,Industrial,Yes,177,73.77574327
47,Male,Separated,2,< HS Grad,Middle Atlantic,Information,No,175,82.6796373
26,Male,Never Married,1,HS Grad,Middle Atlantic,Industrial,No,173,56.90553914
41,Male,Married,1,< HS Grad,Middle Atlantic,Industrial,No,179,128.6804882
22,Male,Never Married,1,HS Grad,Middle Atlantic,Industrial,Yes,174,75.04315402
76,Male,Married,1,Some College,Middle Atlantic,Industrial,No,182,73.77574327
46,Male,Married,1,HS Grad,Middle Atlantic,Industrial,Yes,163,108.0658303
39,Male,Married,2,Some College,Middle Atlantic,Industrial,Yes,179,123.0896998
39,Male,Married,1,Advanced Degree,Middle Atlantic,Industrial,Yes,177,277.7994802
23,Male,Never Married,1,Some College,Middle Atlantic,Industrial,Yes,181,73.77574327
49,Male,Married,1,Some College,Middle Atlantic,Industrial,Yes,169,123.9085676
44,Male,Married,1,< HS Grad,Middle Atlantic,Industrial,No,172,87.98103279
20,Male,Never Married,1,HS Grad,Middle Atlantic,Industrial,No,166,70.47601965
43,Male,Married,1,Advanced Degree,Middle Atlantic,Information,Yes,160,277.6014175
42,Male,Married,1,College Grad,Middle Atlantic,Information,Yes,171,148.4131591
46,Male,Married,1,College Grad,Middle Atlantic,Information,Yes,172,114.4757133
33,Male,Never Married,1,College Grad,Middle Atlantic,Information,Yes,174,99.6894637
62,Male,Married,1,Advanced Degree,Middle Atlantic,Information,Yes,182,268.266292
38,Male,Married,1,Some College,Middle Atlantic,Information,Yes,174,130.9821774
43,Male,Married,1,College Grad,Middle Atlantic,Industrial,No,186,109.8339856
46,Male,Divorced,1,College Grad,Middle Atlantic,Information,Yes,169,277.6014175
18,Male,Never Married,1,HS Grad,Middle Atlantic,Industrial,No,179,73.77574327
63,Male,Married,1,Advanced Degree,Middle Atlantic,Information,No,172,267.9010869
43,Male,Never Married,2,Advanced Degree,Middle Atlantic,Industrial,Yes,171,119.7408513
44,Male,Married,1,College Grad,Middle Atlantic,Information,Yes,167,141.7751723
53,Male,Never Married,2,Some College,Middle Atlantic,Information,Yes,164,128.2526611
58,Male,Never Married,1,< HS Grad,Middle Atlantic,Information,Yes,177,90.48191336
23,Male,Never Married,1,College Grad,Middle Atlantic,Industrial,No,166,76.89360252
50,Male,Married,1,College Grad,Middle Atlantic,Information,Yes,176,127.1157438
35,Male,Never Married,1,Advanced Degree,Middle Atlantic,Information,Yes,165,118.8843593
38,Male,Married,1,Advanced Degree,Middle Atlantic,Information,Yes,164,200.5432623
36,Male,Married,1,HS Grad,Middle Atlantic,Industrial,Yes,163,87.98103279
32,Male,Married,1,Advanced Degree,Middle Atlantic,Information,Yes,176,148.4131591
56,Male,Married,1,Advanced Degree,Middle Atlantic,Information,Yes,184,268.266292
41,Male,Married,1,Some College,Middle Atlantic,Information,No,161,87.98103279
40,Male,Never Married,1,HS Grad,Middle Atlantic,Industrial,No,180,99.6894637
26,Male,Never Married,1,College Grad,Middle Atlantic,Industrial,No,172,82.6796373
26,Male,Married,1,HS Grad,Middle Atlantic,Information,Yes,176,130.9821774
47,Male,Divorced,1,College Grad,Middle Atlantic,Information,Yes,167,108.8745258
25,Male,Never Married,2,College Grad,Middle Atlantic,Information,No,178,54.59815003
58,Male,Married,2,Some College,Middle Atlantic,Information,No,165,309.5717713
57,Male,Married,1,HS Grad,Middle Atlantic,Information,No,182,82.68239934
30,Male,Never Married,1,< HS Grad,Middle Atlantic,Information,No,184,59.62864555
44,Male,Married,1,College Grad,Middle Atlantic,Information,Yes,187,166.3249412
29,Male,Married,1,HS Grad,Middle Atlantic,Industrial,No,166,79.85490031
51,Male,Married,1,College Grad,Middle Atlantic,Industrial,No,167,118.8843593
37,Male,Married,1,< HS Grad,Middle Atlantic,Industrial,No,188,92.89584479
67,Male,Married,3,Advanced Degree,Middle Atlantic,Information,Yes,172,160.6424754
34,Male,Married,1,< HS Grad,Middle Atlantic,Industrial,No,175,70.47601965
50,Male,Married,1,Advanced Degree,Middle Atlantic,Information,Yes,178,120.5894365
38,Male,Married,1,HS Grad,Middle Atlantic,Industrial,Yes,192,160.6424754
55,Male,Married,1,College Grad,Middle Atlantic,Information,Yes,176,171.7651326
27,Male,Never Married,1,Some College,Middle Atlantic,Industrial,Yes,174,120.5894365
39,Male,Married,1,Some College,Middle Atlantic,Industrial,Yes,173,134.7053751
54,Male,Married,1,Some College,Middle Atlantic,Industrial,Yes,167,148.4131591
55,Male,Divorced,1,Advanced Degree,Middle Atlantic,Information,Yes,173,129.4536446
49,Male,Married,2,Some College,Middle Atlantic,Information,No,167,134.7053751
42,Male,Married,1,< HS Grad,Middle Atlantic,Industrial,No,178,56.90553914
39,Male,Married,1,College Grad,Middle Atlantic,Industrial,No,175,87.98103279
32,Male,Never Married,1,HS Grad,Middle Atlantic,Industrial,Yes,167,68.11199407
39,Male,Married,1,Some College,Middle Atlantic,Industrial,Yes,166,128.6804882
50,Male,Married,1,Advanced Degree,Middle Atlantic,Information,Yes,164,134.7053751
47,Male,Married,1,HS Grad,Middle Atlantic,Industrial,No,176,94.07271475
40,Male,Never Married,1,Some College,Middle Atlantic,Industrial,No,174,87.98103279
51,Male,Never Married,1,Some College,Middle Atlantic,Information,Yes,176,118.8843593
28,Male,Married,3,Some College,Middle Atlantic,Industrial,No,169,68.74808773
53,Male,Divorced,1,Some College,Middle Atlantic,Industrial,Yes,173,94.07271475
54,Male,Married,1,Some College,Middle Atlantic,Information,Yes,170,118.8843593
51,Male,Married,1,College Grad,Middle Atlantic,Information,Yes,170,91.69922611
33,Male,Married,1,Advanced Degree,Middle Atlantic,Industrial,No,177,134.7053751
55,Male,Married,1,College Grad,Middle Atlantic,Industrial,No,187,127.1157438
44,Male,Married,1,Advanced Degree,Middle Atlantic,Industrial,Yes,183,100.7642728
30,Male,Married,1,Some College,Middle Atlantic,Industrial,Yes,171,105.9278108
40,Male,Married,3,Advanced Degree,Middle Atlantic,Information,Yes,161,87.98103279
26,Male,Married,1,HS Grad,Middle Atlantic,Industrial,No,173,99.6894637
49,Male,Married,3,College Grad,Middle Atlantic,Information,Yes,174,112.6488963
43,Male,Married,1,Advanced Degree,Middle Atlantic,Industrial,Yes,165,163.515864
43,Male,Never Married,2,Some College,Middle Atlantic,Industrial,Yes,187,82.6796373
44,Male,Married,1,HS Grad,Middle Atlantic,Industrial,Yes,177,79.85490031
32,Male,Never Married,1,College Grad,Middle Atlantic,Industrial,No,163,49.55533812
34,Male,Married,3,Advanced Degree,Middle Atlantic,Information,Yes,169,152.838801
36,Male,Married,3,College Grad,Middle Atlantic,Information,Yes,174,148.4131591
51,Male,Married,1,< HS Grad,Middle Atlantic,Industrial,Yes,183,101.4020523
42,Male,Married,1,Some College,Middle Atlantic,Information,No,177,95.68881191
60,Male,Married,1,Advanced Degree,Middle Atlantic,Industrial,Yes,181,118.8843593
36,Male,Married,1,HS Grad,Middle Atlantic,Industrial,No,188,76.89360252
47,Male,Married,1,Some College,Middle Atlantic,Industrial,Yes,177,118.8843593
60,Male,Married,1,Some College,Middle Atlantic,Information,Yes,176,138.2991269
22,Male,Never Married,1,HS Grad,Middle Atlantic,Industrial,No,177,54.59815003
41,Male,Never Married,2,HS Grad,Middle Atlantic,Industrial,No,176,65.11085372
56,Male,Divorced,1,College Grad,Middle Atlantic,Industrial,No,171,109.8339856
44,Male,Married,1,HS Grad,Middle Atlantic,Industrial,Yes,187,73.77574327
49,Male,Married,1,College Grad,Middle Atlantic,Industrial,Yes,174,105.9278108
45,Male,Married,1,College Grad,Middle Atlantic,Information,Yes,189,116.2653241
25,Male,Never Married,1,Some College,Middle Atlantic,Industrial,No,169,94.07271475
52,Male,Married,1,Some College,Middle Atlantic,Industrial,Yes,184,118.8843593
30,Male,Married,1,Advanced Degree,Middle Atlantic,Information,Yes,168,148.4131591
29,Male,Married,1,HS Grad,Middle Atlantic,Industrial,No,188,104.9215065
23,Male,Married,1,College Grad,Middle Atlantic,Information,Yes,175,79.85490031
48,Male,Divorced,1,HS Grad,Middle Atlantic,Information,Yes,173,108.8745258
44,Male,Married,1,HS Grad,Middle Atlantic,Information,No,186,109.8339856
62,Male,Married,1,College Grad,Middle Atlantic,Industrial,Yes,177,127.1157438
33,Male,Married,1,Advanced Degree,Middle Atlantic,Industrial,Yes,180,151.5914842
51,Male,Married,1,HS Grad,Middle Atlantic,Information,Yes,174,105.9278108
36,Male,Married,1,Advanced Degree,Middle Atlantic,Information,No,182,200.5432623
23,Male,Married,1,HS Grad,Middle Atlantic,Industrial,No,182,59.09706408
51,Male,Divorced,1,HS Grad,Middle Atlantic,Industrial,Yes,177,68.74808773
47,Male,Married,1,College Grad,Middle Atlantic,Industrial,Yes,175,176.9896505
34,Male,Never Married,1,HS Grad,Middle Atlantic,Information,Yes,186,103.9024706
34,Male,Married,1,HS Grad,Middle Atlantic,Information,Yes,178,82.6796373
43,Male,Married,1,Advanced Degree,Middle Atlantic,Information,Yes,180,200.5432623
43,Male,Separated,1,Some College,Middle Atlantic,Information,Yes,177,101.8243521
40,Male,Never Married,1,College Grad,Middle Atlantic,Industrial,Yes,188,163.515864
59,Male,Married,1,HS Grad,Middle Atlantic,Information,No,177,104.9215065
53,Male,Married,1,HS Grad,Middle Atlantic,Industrial,No,168,109.8339856
32,Male,Married,1,HS Grad,Middle Atlantic,Information,Yes,179,104.9215065
48,Male,Married,1,HS Grad,Middle Atlantic,Industrial,Yes,177,107.9039239
37,Male,Never Married,1,Advanced Degree,Middle Atlantic,Information,No,170,182.020621
20,Male,Never Married,2,Some College,Middle Atlantic,Information,No,175,75.04315402
32,Male,Married,1,HS Grad,Middle Atlantic,Information,No,177,61.18752643
40,Male,Never Married,1,HS Grad,Middle Atlantic,Industrial,Yes,186,85.38394038
48,Male,Married,1,Some College,Middle Atlantic,Information,Yes,181,123.8237338
43,Male,Married,1,College Grad,Middle Atlantic,Information,Yes,179,176.9896505
56,Male,Married,3,Advanced Degree,Middle Atlantic,Information,Yes,179,118.8843593
55,Male,Married,1,Advanced Degree,Middle Atlantic,Information,No,180,268.266292
38,Male,Never Married,1,HS Grad,Middle Atlantic,Industrial,Yes,179,89.49247952
52,Male,Married,1,HS Grad,Middle Atlantic,Industrial,Yes,177,92.89584479
40,Male,Married,1,Advanced Degree,Middle Atlantic,Information,No,173,127.1157438
29,Male,Married,1,Advanced Degree,Middle Atlantic,Information,Yes,182,115.3750386
45,Male,Married,1,College Grad,Middle Atlantic,Information,Yes,179,130.9836943
39,Male,Married,3,< HS Grad,Middle Atlantic,Industrial,No,184,68.74808773
50,Male,Married,1,College Grad,Middle Atlantic,Industrial,Yes,179,182.020621
50,Male,Married,1,Advanced Degree,Middle Atlantic,Information,Yes,168,143.8085568
57,Male,Married,3,Advanced Degree,Middle Atlantic,Information,Yes,175,134.7053751
30,Male,Married,1,HS Grad,Middle Atlantic,Industrial,No,172,63.188861
56,Male,Divorced,2,Some College,Middle Atlantic,Information,Yes,191,75.35567932
43,Male,Married,3,Advanced Degree,Middle Atlantic,Information,Yes,172,176.9906754
43,Male,Married,1,College Grad,Middle Atlantic,Information,Yes,169,104.9215065
67,Male,Married,2,Some College,Middle Atlantic,Information,Yes,176,123.0896998
50,Male,Married,1,HS Grad,Middle Atlantic,Information,Yes,165,111.7208494
49,Male,Married,1,Some College,Middle Atlantic,Information,Yes,172,111.7208494
50,Male,Married,1,HS Grad,Middle Atlantic,Industrial,Yes,167,87.98103279
59,Male,Married,2,College Grad,Middle Atlantic,Information,Yes,183,144.2107612
51,Male,Married,1,Some College,Middle Atlantic,Industrial,Yes,174,117.1468169
39,Male,Married,1,HS Grad,Middle Atlantic,Industrial,Yes,181,78.3924668
54,Male,Married,2,Some College,Middle Atlantic,Industrial,Yes,172,99.6894637
55,Male,Married,1,Some College,Middle Atlantic,Information,Yes,181,123.0896998
45,Male,Married,1,Some College,Middle Atlantic,Industrial,No,176,127.1157438
54,Male,Married,1,Some College,Middle Atlantic,Information,Yes,179,139.0034081
23,Male,Never Married,1,HS Grad,Middle Atlantic,Industrial,Yes,168,127.1157438
74,Male,Widowed,2,College Grad,Middle Atlantic,Information,No,175,70.47601965
52,Male,Married,1,HS Grad,Middle Atlantic,Industrial,No,167,109.8339856
25,Male,Never Married,1,HS Grad,Middle Atlantic,Industrial,No,169,70.81503862
45,Male,Never Married,1,< HS Grad,Middle Atlantic,Industrial,No,174,70.47601965
37,Male,Married,1,Some College,Middle Atlantic,Information,Yes,176,176.9896505
55,Male,Married,1,Some College,Middle Atlantic,Industrial,Yes,177,113.5670896
25,Male,Never Married,1,< HS Grad,Middle Atlantic,Industrial,Yes,179,82.6796373
66,Male,Married,1,College Grad,Middle Atlantic,Industrial,Yes,169,148.4131591
47,Male,Never Married,2,College Grad,Middle Atlantic,Information,Yes,169,161.2224955
36,Male,Married,2,College Grad,Middle Atlantic,Industrial,Yes,170,127.1157438
63,Male,Married,1,HS Grad,Middle Atlantic,Information,Yes,175,134.7053751
44,Male,Married,1,College Grad,Middle Atlantic,Industrial,Yes,162,160.6424754
37,Male,Married,1,Advanced Degree,Middle Atlantic,Information,Yes,176,267.9010869
32,Male,Never Married,1,College Grad,Middle Atlantic,Industrial,Yes,168,104.9215065
43,Male,Married,1,Some College,Middle Atlantic,Information,Yes,184,134.7053751
37,Male,Married,1,College Grad,Middle Atlantic,Information,Yes,185,123.0896998
26,Male,Never Married,1,HS Grad,Middle Atlantic,Industrial,No,182,66.96164432
39,Male,Married,1,Some College,Middle Atlantic,Information,Yes,178,91.69922611
45,Male,Married,1,Advanced Degree,Middle Atlantic,Information,Yes,171,160.6424754
40,Male,Never Married,2,College Grad,Middle Atlantic,Industrial,Yes,179,136.8763676
51,Male,Married,1,Advanced Degree,Middle Atlantic,Information,Yes,170,153.4575153
52,Male,Married,2,HS Grad,Middle Atlantic,Industrial,No,169,61.18752643
43,Male,Married,1,HS Grad,Middle Atlantic,Industrial,Yes,169,65.11085372
52,Male,Married,1,College Grad,Middle Atlantic,Industrial,Yes,184,114.4757133
50,Male,Never Married,1,Advanced Degree,Middle Atlantic,Information,Yes,176,182.020621
54,Male,Married,1,College Grad,Middle Atlantic,Information,No,180,114.4757133
28,Male,Married,1,HS Grad,Middle Atlantic,Industrial,Yes,177,97.49329405
28,Male,Married,1,HS Grad,Middle Atlantic,Industrial,Yes,173,136.8763676
26,Male,Never Married,3,College Grad,Middle Atlantic,Information,No,163,97.49329405
45,Male,Divorced,1,HS Grad,Middle Atlantic,Industrial,Yes,172,81.28325328
34,Male,Divorced,1,HS Grad,Middle Atlantic,Information,No,187,73.77574327
73,Male,Married,2,HS Grad,Middle Atlantic,Information,Yes,180,118.8843593
31,Male,Never Married,1,HS Grad,Middle Atlantic,Industrial,Yes,185,113.5670896
29,Male,Never Married,1,Some College,Middle Atlantic,Industrial,Yes,167,90.48191336
40,Male,Married,1,Advanced Degree,Middle Atlantic,Information,Yes,173,160.6424754
38,Male,Married,1,Advanced Degree,Middle Atlantic,Information,Yes,173,179.5280922
42,Male,Married,1,Some College,Middle Atlantic,Industrial,Yes,183,147.7667762
50,Male,Married,1,HS Grad,Middle Atlantic,Information,Yes,175,87.98103279
51,Male,Married,1,HS Grad,Middle Atlantic,Industrial,Yes,173,59.03285483
40,Male,Separated,1,HS Grad,Middle Atlantic,Information,Yes,187,107.3160632
25,Male,Never Married,1,College Grad,Middle Atlantic,Information,No,173,49.55533812
47,Male,Divorced,1,College Grad,Middle Atlantic,Industrial,Yes,176,144.4780877
27,Male,Married,1,Some College,Middle Atlantic,Information,Yes,175,81.28325328
